859	9165	9
173	4781	20
392	2340	7
2391	683	17
3868	3829	4
223	3904	5
2522	2114	26
317	1384	27
213	5811	2
600	1327	4
695	9862	18
110	5401	9
107	9060	21
7	4715	10
12	9127	7
113	1096	11
117	9417	15
4561	7529	10
23384	9993	20
101	942	10
139	2565	15
12	6177	10
12822	207	8
25913	6379	9
13839	9091	14
3716	5727	23
12	9697	8
18071	6280	0
14313	8074	9
123	3323	4
551	8785	1
169	1443	11
111	5302	1
13367	8291	0
1490	6010	1
105	6431	25
121	2803	9
9	3323	11
5924	8797	0
233	6890	21
414	8506	16
1732	9922	1
1542	9537	18
306	1132	21
4546	2900	8
102	1446	7
5516	3160	10
9222	2103	5
12	7469	6
450	4184	2
105	2256	9
101	8436	7
1227	3225	10
2391	6047	13
1550	7023	24
110	5165	20
14	4162	11
103	1471	4
2704	5063	6
7647	7344	7
14	8298	21
323	8375	11
1670	6566	7
105	9070	20
104	238	7
105	4871	1
128	923	15
152	9486	2
1456	8069	21
205	7448	25
17204	3680	14
101	1055	5
116	117	12
4123	869	15
8329	6499	8
101	7671	24
172	1496	0
103	7346	17
103	4379	6
124	5485	4
141	3887	7
3553	3281	0
320	9407	5
3169	6899	12
153	6862	3
142	5345	12
5745	9074	4
8864	4816	22
113	6460	4
14	530	33
24945	853	15
14	6211	19
8	8178	2
21152	8187	3
1489	2589	12
101	2322	17
1627	6763	7
9875	2846	19
4032	7493	11
5367	3216	13
26331	533	26
3019	2935	1
103	8625	14
232	1715	4
113	1370	3
110	9756	10
111	1436	25
18569	7785	13
108	4286	15
103	7104	3
102	2089	5
21840	5810	4
133	2532	6
108	3288	8
12900	2398	1
500	6195	6
101	8941	7
123	372	6
111	9465	1
30714	2126	10
106	5963	12
183	8407	0
8	7503	1
5415	2626	4
148	2789	30
123	5492	7
105	7284	11
109	3058	18
6432	494	19
17	2130	9
14	9462	7
1474	8489	16
332	4748	10
158	69	9
17654	2009	10
332	3818	13
302	2351	12
102	8867	5
8586	4378	7
358	1445	20
4122	8202	21
14	6519	14
512	5399	1
14	1427	31
164	1300	5
101	4365	12
103	480	11
108	7903	13
1826	8926	9
3792	2946	8
101	1356	6
101	9387	8
107	1961	2
103	2503	6
5028	5501	4
119	8740	5
891	3977	3
12	5860	11
106	2151	8
1134	4593	20
111	8259	6
226	811	5
302	6132	8
359	3416	7
2420	8481	0
114	8800	6
914	4516	20
1716	1399	20
532	4491	5
27500	9181	20
29935	2645	19
122	9672	5
110	8935	6
112	7583	0
139	1661	13
180	3148	14
114	1395	32
145	3965	1
337	6041	10
1205	7869	3
12	3445	9
101	5882	9
8	9266	5
107	2104	1
110	3628	8
104	8865	3
141	5579	19
4451	6519	11
155	9142	0
112	2456	0
14	1833	29
102	2395	18
29101	5690	10
22604	9236	24
148	1789	3
12	8633	6
20097	9852	1
29171	6598	10
14	9024	9
121	6016	7
734	1790	10
12	4040	10
1054	2026	12
153	6974	2
1286	4505	5
110	7455	16
11205	543	5
101	2081	13
29179	5352	3
9422	858	30
254	64	0
120	3082	0
1071	1676	9
105	798	5
7000	3421	11
8	7747	8
177	7505	7
108	1272	4
101	5901	9
102	2159	15
14	8181	29
2890	709	2
113	5868	12
5908	595	15
109	7311	32
104	4059	7
171	9944	3
238	9060	19
14	8055	11
12	1063	18
101	2455	6
1204	9195	20
24322	2386	5
243	284	6
14	8393	23
4469	9162	12
107	8882	1
443	1852	12
104	5197	4
3629	3449	32
180	2636	11
664	8883	17
784	8208	15
101	4349	13
460	8940	4
114	9	23
12801	3545	8
21	3957	9
121	7340	2
101	4284	6
61	4611	19
455	4572	16
1109	3945	0
160	2610	7
2375	27	3
4987	1240	16
24836	3378	23
101	4315	24
11001	5139	0
20913	5418	6
260	7671	29
16	3677	2
1810	8201	5
14	9569	24
21838	7038	11
101	6270	3
114	6404	2
102	9979	11
16	6749	3
102	4957	15
12	1025	7
7	8588	0
356	5498	10
102	5293	11
1152	7111	15
153	6352	2
136	9686	4
122	5239	4
106	1764	3
2	9934	14
4939	2694	7
29877	757	19
114	9849	3
252	2416	2
111	4541	12
14	6069	14
1076	6016	8
199	132	0
27332	4682	7
14	3027	9
15784	4639	10
110	6260	2
442	6417	2
147	7830	2
108	6961	8
106	4591	10
12	9185	13
14585	2851	8
297	9044	8
137	1690	3
545	8863	2
12	583	8
102	6860	9
3877	5175	9
129	77	24
3006	5509	6
14	4465	23
2	3833	13
357	9859	2
3357	3510	20
14	9488	34
101	9208	14
1029	1212	3
379	7169	14
216	8627	0
137	2316	1
22361	1644	14
2172	1347	0
804	9630	3
14293	746	9
8	5180	14
252	2183	2
109	2726	16
1018	7501	12
337	4788	18
106	9145	10
13825	6096	18
13239	3096	9
106	9409	9
196	4049	0
1020	5337	18
101	5227	14
2311	1619	2
101	5162	5
121	4188	7
126	5211	12
103	2540	3
170	8087	1
101	6401	4
101	4889	28
106	1947	4
103	6684	6
101	2801	1
21022	2342	6
14	9135	16
4069	2924	8
259	3611	3
1066	6299	40
22657	3581	19
20522	6558	3
16	2258	1
7065	1492	16
103	2832	11
104	3584	3
402	6682	0
30214	1392	4
106	726	3
115	7471	1
101	5082	1
866	4147	14
8892	7327	7
116	1009	2
106	7039	21
518	7268	0
7	2681	7
353	8394	10
217	5143	2
681	6667	2
8794	4498	10
121	9292	8
14	5443	23
14	6315	11
147	8104	14
141	1827	15
4135	6350	15
16	8729	10
117	6257	11
104	6411	10
13161	9737	6
115	2596	8
12	2910	9
133	1560	10
23093	3297	2
5431	817	10
21757	6315	3
106	7674	7
187	1063	20
900	4776	5
12	8862	10
5054	415	2
718	9383	11
30165	9828	17
159	4078	4
561	363	15
965	349	3
120	2593	0
22446	5973	18
9358	2315	9
592	9562	2
7441	7418	17
12	8227	9
3577	860	10
289	4422	10
317	836	26
251	2237	12
13127	2451	19
3031	991	20
14742	904	0
102	2214	3
7	7201	13
104	4049	22
4734	1343	15
110	4917	8
5722	6362	7
19560	6764	4
14	1389	35
385	1265	5
15043	759	10
106	6895	11
347	1592	7
110	3858	4
107	3082	1
105	5277	11
115	5211	15
106	2978	13
157	8387	2
458	8736	15
333	8058	4
562	5930	6
143	3879	16
104	6930	10
4337	2037	11
8869	2772	17
133	8150	2
111	2031	23
14	6159	8
16581	7401	30
14	5607	20
588	1946	31
29112	927	29
14	8257	16
220	5295	5
7475	8749	2
101	4213	10
605	3633	8
111	739	27
14	9484	23
104	1416	5
3728	1603	4
102	4977	11
26473	5425	14
101	9818	16
7	4158	17
289	3248	19
1988	5212	6
117	7827	7
105	4198	7
108	3553	5
197	3788	1
457	3138	1
9014	8904	1
112	3165	0
107	3390	28
190	286	0
14	9160	14
112	5494	0
539	684	1
101	6936	4
162	1438	4
3344	6661	27
5933	8548	1
134	9208	3
103	2996	8
12	3841	6
28026	3851	10
30488	1572	11
6480	5592	8
103	9669	4
102	5234	35
1017	8128	15
258	2986	15
9241	2421	3
125	7214	11
145	1384	9
4906	2635	6
120	4324	0
14	9467	23
164	1435	3
2129	5615	0
7801	2608	3
115	4550	7
7714	3525	18
316	5554	2
1196	1748	8
120	5746	0
1389	5670	14
104	2703	3
981	5617	6
104	3841	25
109	2926	6
872	8158	9
12	1212	7
101	4697	13
3216	8287	4
110	2766	7
119	1305	16
15975	2163	18
14	7383	39
203	9301	2
109	1605	7
2597	8884	10
2438	3949	10
102	748	2
471	4574	6
269	7702	5
235	6871	5
5761	9569	18
28025	6219	25
12488	4048	3
23569	4768	5
105	5116	11
16623	3134	27
2765	1806	8
120	9252	0
102	4039	3
174	8104	8
111	5053	15
116	8553	8
1349	8063	18
17045	9906	0
206	4516	7
292	3331	0
617	9048	0
646	6397	13
1686	6589	5
133	8588	12
4177	7358	2
600	2563	7
8850	8861	19
3998	6738	28
110	3637	11
108	3377	10
132	2900	5
702	3943	10
24286	8084	4
21967	7915	3
25413	4252	10
16257	8059	0
126	5843	8
1722	9086	13
120	3758	0
241	9244	0
105	7581	9
119	8327	4
3775	8224	1
187	4455	4
106	5277	27
993	7394	8
26435	605	20
14	5249	16
112	6769	6
276	4147	4
13221	9367	12
101	6582	21
122	8868	21
153	2603	12
367	5291	16
26006	8860	4
2322	3110	26
685	862	0
5972	2844	8
17	4455	11
290	464	8
14	9229	13
188	8500	0
1256	8703	4
6530	4922	1
109	2241	13
105	1711	9
4967	3348	8
292	3866	0
2126	9651	2
367	9318	6
200	6169	11
2286	3885	4
884	7303	4
230	7402	1
136	559	13
499	4551	24
102	5378	3
4633	2907	4
428	4418	16
406	6028	22
14	2005	22
113	869	16
3211	266	12
600	4011	8
119	2531	4
26328	9112	5
10186	855	1
101	1867	4
14	7091	17
167	6622	9
12	1701	7
123	3609	14
16	7945	7
12227	9091	16
16	5999	1
1069	3547	22
156	5461	6
292	6086	0
126	8410	7
7616	4521	2
139	4556	5
1680	2074	2
122	4088	4
14	1183	21
106	269	4
456	7254	21
17446	642	3
122	7735	20
103	173	10
12	1048	4
516	3850	8
14	6791	12
103	6971	9
1774	7169	7
151	9741	2
1114	4278	39
101	7279	32
11002	5139	0
173	6559	19
287	5731	6
14	3719	13
109	3390	45
14	3652	16
699	5043	4
4668	7996	9
106	3609	16
104	3942	7
102	6559	9
12	4653	1
5298	3158	10
3698	5410	3
14	4308	14
1859	5084	10
1378	28	1
269	4329	36
8874	8843	10
4151	574	9
2	8623	14
102	9834	15
101	3311	6
23497	2109	7
5222	216	6
751	2314	16
12	8902	2
117	6185	3
213	8820	3
15752	4593	8
14	6192	30
101	5446	16
109	283	17
101	4233	1
102	1458	20
125	4850	9
962	4521	7
122	230	1
122	2176	7
168	9019	7
250	5763	0
8675	2891	5
14	6860	22
14	7939	7
2575	2974	9
185	8093	0
102	9366	7
106	2847	13
14	8002	12
108	5062	10
3328	4874	8
2	4275	13
17804	4088	2
129	6582	23
241	2560	3
107	1817	18
751	2110	13
5694	4899	4
12	4028	6
6541	4691	3
12	7730	29
415	2304	3
17566	9129	0
768	4794	5
184	663	18
654	6293	10
133	7775	31
26290	9798	1
491	2347	20
12	663	7
161	1223	6
3283	84	3
104	6003	11
482	9991	24
196	3445	0
12	1383	3
1464	1994	24
1193	5852	24
135	1970	5
111	4250	3
11524	3133	0
17319	9860	9
101	1987	3
7513	6169	9
269	1050	9
1795	3600	6
456	1010	22
101	4034	27
281	1716	0
2015	9618	18
118	9818	14
1184	1610	10
12	12	17
104	8176	5
20408	6870	15
3583	2672	3
132	8732	1
105	8405	12
117	7111	3
10449	1423	0
14	2041	18
16094	9364	0
102	8202	21
134	5703	4
130	4175	6
170	497	5
5308	9203	10
2744	7719	1
861	1772	4
101	6976	12
102	4130	11
27497	5682	12
16858	721	6
1071	5288	47
3920	6786	9
3674	8100	5
22572	2315	7
117	8695	5
14921	3077	35
107	2645	13
102	1628	20
2389	9423	7
6416	4791	6
14	3553	10
117	7286	12
152	32	6
139	9649	5
11782	8965	32
196	5703	0
109	9312	13
162	6373	44
269	3685	15
105	5239	36
13662	409	2
149	8862	6
116	2518	12
329	4679	0
1517	4386	1
7546	6628	26
538	9209	40
1383	8770	1
696	8021	4
114	7873	1
20882	4738	8
5641	7501	3
14	1741	15
613	4489	1
304	939	16
142	7917	7
279	3548	9
101	989	7
149	9369	2
4386	7540	0
14741	1144	4
457	7393	4
116	5882	8
24228	90	5
105	8482	12
119	3510	26
6561	8347	3
435	7118	7
14	3046	14
181	5859	0
105	6508	20
9317	8194	15
14	4622	19
640	5590	2
107	8098	12
125	1259	8
14	2456	16
111	632	14
120	8673	0
105	1908	13
113	192	10
116	4427	7
130	4999	19
1079	7538	14
14	7515	12
102	4905	3
107	1736	7
362	3484	4
130	6299	39
150	4025	13
136	3027	4
13128	2451	19
595	8985	5
12	6084	5
2196	913	4
353	9186	16
267	7041	3
16082	4442	16
3263	8914	4
18623	3000	26
111	3077	8
26898	607	18
12	8500	6
17	7017	6
3146	4810	13
22454	4535	17
24094	5553	7
263	6918	3
105	6212	13
103	3773	3
990	2577	6
802	1705	1
163	5872	19
7400	7200	7
275	5619	3
15507	708	11
14	1830	11
3344	2763	32
640	6422	7
120	3207	0
4034	2753	4
16	3971	1
4468	2861	0
6180	2896	3
295	7236	6
14602	9865	4
722	6417	3
14972	4691	21
2008	9052	5
14	4507	9
104	4344	21
12	9861	9
119	1540	13
4912	9167	6
188	8452	0
101	4420	16
193	1783	7
2263	4883	23
3570	6722	3
147	9087	3
179	6694	2
10042	1172	15
3750	2543	5
1983	5121	6
193	1718	12
133	4165	7
14	8186	11
121	9875	18
25926	4298	1
275	2272	18
28383	7131	13
126	8726	15
118	8061	4
374	5856	5
103	7687	5
1612	8816	25
106	1676	11
4227	5798	14
8	6345	12
5493	7284	1
3254	228	19
229	8780	4
14918	2751	9
15019	3061	16
279	5160	16
320	9864	7
21	110	11
104	7770	10
419	6722	15
122	8696	3
1195	7631	11
13894	649	13
1006	4052	7
16	1554	7
254	314	0
139	5171	20
7420	1087	4
1154	7962	9
104	3563	4
9339	3564	6
12301	5234	19
10112	7269	4
13589	2937	2
691	4933	17
833	6569	3
2731	7955	2
696	4189	20
159	1493	14
193	3942	1
133	8147	5
28551	5765	21
170	7052	2
112	1908	2
155	4250	0
12	6012	2
595	2592	10
14	2531	10
121	227	6
113	5307	17
171	37	23
21	9884	9
3539	9410	0
130	7001	18
165	999	29
101	472	3
1206	858	14
514	7130	6
527	8117	25
14	4296	10
112	5072	0
127	8875	15
142	5327	14
101	2559	14
113	5240	12
14	4790	20
131	8630	13
6067	4993	5
112	8582	0
20257	4988	21
1916	6265	0
390	8289	12
1609	1445	11
19145	8520	20
325	8443	16
12	8230	14
2174	9666	10
15945	1126	2
103	4015	11
949	731	10
171	9843	22
104	2814	8
133	5548	3
667	4590	10
138	2041	0
12	8356	24
104	1246	1
197	2461	1
291	4428	4
15542	6309	26
5139	6246	17
2207	5584	19
101	8459	16
113	3932	40
23422	4303	6
904	1055	6
142	9488	16
114	8370	12
101	8648	13
14	6424	7
135	2104	3
6417	8889	13
8	6951	12
2	352	25
115	1724	5
14	177	17
11627	8321	17
12	119	11
106	7924	8
102	9532	8
12	5174	1
111	7471	16
181	3018	0
108	2124	13
1008	2370	20
1671	6338	5
125	9919	9
7466	9232	6
2715	1245	10
1322	4760	5
121	2828	30
131	7490	18
486	6950	16
105	6142	11
2326	2285	9
101	6605	15
101	8642	28
146	3576	21
117	1324	7
6105	936	0
101	1514	3
244	7564	4
410	1374	4
104	7549	6
6990	17	10
19626	8294	8
584	3492	2
105	6869	10
106	9292	9
132	374	12
196	3932	0
310	3244	26
101	7993	39
1636	2415	14
7	9523	0
821	2493	9
113	1718	5
20497	8266	24
4161	6282	13
508	9819	1
101	1814	11
163	7801	12
5246	6934	3
150	1189	8
928	6300	0
10185	1186	2
333	6954	29
316	62	25
483	4304	20
129	6941	1
125	7866	11
1662	3221	21
102	351	13
274	6484	7
113	1019	2
2877	322	1
2029	7836	27
103	6801	6
125	5009	10
124	7911	4
7083	5013	5
25325	9127	15
1076	2710	30
796	8685	6
790	6301	2
167	4783	3
3133	4900	16
3007	6464	4
5333	5328	4
163	2418	5
1272	7326	1
2045	752	12
16306	832	11
14	1155	17
105	2671	12
7923	7029	21
101	6202	15
1	6854	3
116	4410	12
1423	2512	13
109	7466	8
25925	6360	11
14	6182	11
191	4565	13
102	4093	18
109	9572	16
1582	4511	26
105	3874	11
1555	476	2
20829	9688	28
106	1116	7
105	7852	16
186	6231	6
122	4478	15
124	4667	5
206	2433	11
12	6368	17
8846	9947	14
28793	289	8
16546	35	12
426	9265	12
15593	4811	5
146	8767	18
10961	9214	16
18100	5832	4
227	5314	5
2	7813	17
3061	2850	5
101	8138	11
102	7374	10
150	5151	14
107	3296	31
2415	3421	0
110	692	5
1741	5833	18
4639	2580	12
167	5872	12
414	8478	3
9	5494	14
14	8817	19
101	2926	9
128	6378	2
126	6139	17
1060	1435	10
6939	9292	0
4185	5813	6
102	5683	26
139	8477	23
1178	5098	4
217	4402	13
7493	7505	41
101	8400	20
125	8405	2
26359	2503	15
180	1243	34
122	2703	18
2502	6883	4
186	8002	10
113	7283	5
3073	1812	10
114	142	6
1458	5816	23
401	7403	30
298	8358	12
142	2181	13
197	3339	2
11156	5096	0
127	9993	17
1946	238	3
177	6694	18
112	9818	0
14	7501	25
101	3989	5
1401	8494	11
4203	265	13
272	6636	0
1957	6551	10
128	119	9
16906	2557	6
2257	1701	19
12	26	4
373	899	7
101	3863	19
105	3276	11
117	7775	12
25028	1908	9
107	5211	1
103	3637	4
104	835	10
1116	5494	17
7971	8630	11
101	6935	18
17504	2301	7
12	6512	15
105	858	9
101	9385	14
104	1266	5
1356	5535	18
554	7992	0
27489	2030	1
27450	838	2
13488	6228	2
158	9388	13
5574	1600	14
736	5390	15
131	6814	18
1126	6492	37
3576	8644	0
2	8363	19
30157	6909	14
945	2086	5
350	6201	13
16742	258	29
125	8608	20
638	9131	1
341	4859	4
184	9493	1
112	8507	0
121	6986	19
102	9334	8
1752	512	1
21475	1501	13
144	4315	4
105	4556	8
2051	452	2
176	6765	8
14	7518	11
542	4041	2
2040	5406	18
4668	2537	3
1930	1776	5
190	1797	0
17268	6382	18
102	9159	7
178	7201	6
102	5729	3
5762	4653	11
5218	9948	13
101	8322	13
1151	5180	2
133	8075	13
18797	3460	16
2086	770	2
104	6840	5
101	8971	19
25203	7017	15
25685	7872	7
18232	2907	2
165	1308	18
116	8046	9
129	3880	7
104	785	19
14	5116	20
119	3077	22
232	2178	25
8021	4101	1
468	1977	5
863	9654	9
1449	4166	3
108	1498	12
131	7679	18
14	5872	24
8697	2147	14
101	2568	13
103	5901	22
104	915	5
3658	4918	24
14	1855	8
29432	4259	15
3529	4758	30
1198	7311	9
101	7286	18
102	3836	8
101	3576	9
2205	7284	2
109	77	21
6796	6101	1
12320	2220	16
1564	2030	16
28954	3722	11
109	4482	5
103	6299	20
1215	6006	5
190	8153	0
4328	2323	23
9	2763	14
135	7301	2
124	8623	2
18448	1813	7
12	1850	15
414	802	10
8383	2172	11
12	2707	24
5091	7706	8
3275	9795	6
1041	5582	11
105	5934	4
27511	8526	11
14	2061	9
12	2804	6
2530	5773	2
2433	7857	0
108	654	11
177	1792	4
106	5239	5
14	6098	33
3264	3835	3
8501	2292	20
1339	9127	23
106	3420	5
1479	5987	13
106	1338	3
114	7531	13
401	4224	14
11929	678	21
108	4005	10
15907	1113	5
114	7466	6
125	3547	10
377	9438	18
519	7200	12
1477	7153	14
201	3827	6
14	726	12
17713	1618	5
111	6328	9
426	509	1
129	2026	2
1519	1082	6
2430	3421	1
7760	8130	8
109	9072	6
4433	2878	1
104	7952	10
107	47	12
102	5582	8
11117	2101	0
13972	2875	12
1004	944	1
14	2554	9
1050	1811	31
2731	6818	14
115	9145	4
108	2910	6
994	8353	6
112	8994	0
2832	6338	23
2558	2283	27
205	6149	1
1302	697	8
21713	449	18
118	3185	10
141	9046	31
101	2471	6
426	7068	2
303	2998	12
20300	8996	21
5249	7125	1
16	6051	10
2845	6458	0
616	5501	42
111	2814	7
525	6503	10
1117	2121	4
113	7094	6
26682	2982	3
107	1173	11
147	4130	8
1950	6897	2
108	9519	10
5834	700	3
107	8255	2
28075	9223	4
29574	6174	12
182	6666	25
102	1526	24
117	1019	12
956	671	9
101	829	8
1241	4336	11
113	6594	9
14	8370	13
12329	4065	4
193	632	7
18804	5030	7
134	2370	3
8882	9214	18
14	7538	15
14	3324	20
109	4120	10
14	2763	33
124	6393	3
254	7529	0
121	4415	4
109	3261	16
153	1559	2
7	2732	15
5542	6325	25
101	8431	2
125	7531	29
129	292	10
3673	9299	3
101	3296	16
30519	9191	18
101	7952	21
14	8719	14
267	6723	4
102	7188	20
109	4773	9
118	814	4
6993	8196	18
20073	4295	17
105	3332	29
490	172	7
107	3195	10
12	273	15
104	7137	23
24170	2679	17
104	9198	4
27039	814	3
113	533	1
170	6469	13
14	5994	23
462	9071	23
22015	8990	3
112	3482	0
9121	6219	19
150	4672	2
6	1274	21
27188	8171	15
27847	545	11
2	7445	12
101	4530	10
261	5011	24
106	1328	18
659	5442	23
384	9353	3
260	185	3
117	2143	14
729	8692	1
687	1034	7
130	6038	1
1093	7638	12
1930	5671	12
113	8441	7
1074	7433	11
230	9171	12
8281	7773	4
102	3181	15
4055	7671	3
179	7651	1
57	9695	0
2509	4176	22
171	8792	21
101	1870	3
778	6186	4
102	6318	19
110	6869	5
104	8729	4
160	8421	8
105	4119	12
8235	3286	14
101	5635	5
7746	9917	11
112	3181	0
19796	3010	19
101	2661	2
3976	6159	1
105	3185	11
120	8834	0
102	5446	15
9772	7802	4
117	2723	6
347	2047	7
21886	7365	16
14	762	8
133	1315	2
1744	3951	2
17555	5168	13
101	5035	10
305	9892	0
28	6509	13
14	9052	13
5979	2488	7
23158	433	5
174	4367	16
101	5098	1
17899	8287	11
12970	9106	0
1913	5898	21
628	1049	2
17	7034	20
24775	1317	14
12	4430	1
102	5539	7
130	5582	10
105	8868	4
188	3352	0
14	8729	42
115	901	14
737	2475	4
103	6163	19
742	5719	16
106	5146	10
236	1763	4
105	2916	7
111	1550	2
3214	7209	13
27007	9135	11
146	3332	30
116	9556	30
171	9679	15
912	7250	10
1497	8329	1
112	3700	0
106	9457	9
139	6207	26
1464	7220	19
103	3217	4
577	5522	3
102	8056	2
102	5918	4
172	9618	0
113	2461	7
102	4817	21
101	4565	20
1471	1906	17
2778	5925	11
23179	3878	5
13	77	1
102	4440	11
229	1590	2
1113	4687	6
19063	5412	11
1005	5327	4
231	1231	13
424	605	28
447	9607	11
126	6731	5
105	4420	15
136	2401	17
102	2573	21
14	432	11
230	9651	22
105	9043	4
279	2721	13
105	692	10
15188	6283	16
178	3493	12
5361	5730	2
5872	1066	15
1574	3701	8
429	1100	29
106	1249	7
14	7445	17
120	8556	0
1778	2522	18
14	8405	19
101	7626	8
1210	658	7
134	1229	1
134	9514	15
115	1918	2
2537	8354	11
262	6782	5
5505	2330	3
118	712	33
9020	9375	21
210	3535	0
6060	3766	9
1255	8075	8
232	8772	2
110	6852	32
106	1254	6
101	8205	11
5912	4861	10
103	6497	4
1307	5938	13
2033	7914	1
116	6630	11
3032	6103	2
118	4156	8
197	6421	1
12	4674	8
17902	2568	5
105	1983	7
106	3265	11
105	7767	26
105	14	8
359	408	2
108	8265	8
101	1627	10
17172	3041	0
1089	6799	4
102	9400	5
614	5031	0
146	6049	1
118	1665	10
120	7702	0
9166	3482	6
154	7551	12
14	1607	14
166	1476	21
127	5506	14
103	4060	6
119	3518	13
5875	4488	9
101	7985	1
101	8945	3
853	4456	4
1245	2358	5
124	9325	3
736	8439	2
108	9932	26
110	7623	8
11011	7764	25
18496	5344	5
14	4558	17
589	7862	1
4136	5005	3
102	4692	2
3038	544	12
14	1293	13
7	1552	17
969	6222	4
2271	4606	4
174	9936	11
21072	3319	10
101	2106	8
14	5314	29
1266	9	13
26073	3225	8
101	5149	4
2974	3028	1
3159	8169	5
101	5036	11
21306	1227	3
104	3639	2
14	9941	22
24980	6429	9
104	6774	8
104	8184	18
14	9876	29
120	1738	0
102	7488	22
101	4042	12
121	1750	4
898	3066	6
2	3591	0
798	8083	4
562	7013	5
102	5605	13
109	6933	27
12	134	16
3350	7323	2
258	6219	30
102	8194	2
338	5472	5
2643	293	33
12	3337	18
118	9017	11
7438	8764	26
1780	8309	7
274	2055	3
101	9902	12
103	8130	3
169	8418	6
825	4074	2
136	3385	31
101	646	19
1230	5412	15
114	831	15
142	1693	19
19595	5558	4
14488	4758	20
258	1161	26
165	6611	6
101	5701	15
108	5182	25
253	7801	13
24073	9729	1
125	5007	8
101	2658	3
137	3288	21
103	3248	16
158	6614	14
162	1877	13
9389	2814	14
606	7257	4
192	5550	17
110	8418	2
107	7031	2
15163	152	8
121	5571	9
3933	7031	32
14	2048	25
239	6779	14
114	5506	13
341	1601	4
137	972	1
181	6316	0
2433	3955	0
14	3654	22
30658	866	3
217	6995	9
4121	1396	14
301	8696	0
101	881	19
274	406	5
19337	640	3
2105	2856	13
102	182	15
133	314	7
130	6514	20
242	3280	9
858	3003	1
1584	8213	12
110	8532	9
3012	812	8
1552	1327	9
3229	1393	1
106	9041	35
28072	2529	11
21456	6527	10
930	8701	0
105	9980	10
195	3044	1
2097	1476	1
20540	2802	19
120	7183	0
118	1176	10
4846	4869	10
101	4727	15
101	6673	9
8	7551	1
7	9235	14
101	1017	20
121	576	7
102	3412	2
101	1590	5
802	7822	11
3480	9386	4
194	8885	6
107	7672	1
555	2140	0
105	3337	13
941	374	11
103	7152	3
104	711	7
103	2007	15
105	6472	7
264	4855	11
117	4722	22
4415	4241	14
114	1521	7
24389	9087	8
497	3034	19
5194	8906	16
548	2137	8
26428	7244	14
104	4407	2
762	1099	3
102	5696	23
1402	8139	3
14	281	24
856	745	10
109	7612	13
123	826	24
557	5507	5
8	806	19
101	4007	3
761	7375	11
14	360	34
28398	1452	28
7943	9541	2
582	7290	6
114	4858	14
14699	202	12
21513	6342	2
2726	3067	4
2197	8723	18
115	3128	9
13614	5690	1
7680	5446	25
14	1948	10
757	8715	7
111	5524	9
10155	219	9
14860	8402	4
106	7721	23
1285	7020	2
106	112	5
3237	1981	5
1264	3659	2
14	1443	31
101	7381	16
2326	8698	4
1180	6385	0
8730	5270	13
14	3460	18
201	2503	30
5094	2754	17
2	7643	1
28159	8376	1
9356	6638	6
4348	402	14
9685	1832	0
2523	2011	14
634	8100	11
3222	2398	18
583	4948	3
108	557	9
12	8303	35
18959	6004	6
418	7740	20
532	8968	13
118	9254	22
101	3518	3
127	9190	14
491	361	1
329	5961	10
130	3035	3
4016	4815	12
12	3931	8
14	8621	21
119	6146	22
1520	5576	6
20413	3179	18
101	4965	7
111	3162	1
103	969	11
163	2635	11
14	629	14
146	2744	1
105	712	32
987	3099	13
2041	6494	7
101	2638	7
28212	1113	14
12	4545	7
14271	287	2
111	8407	5
147	8668	2
8006	3330	2
115	7835	15
2184	1741	7
162	6825	5
105	7773	11
1247	6390	3
974	1271	5
14276	7467	3
1660	4529	5
225	9979	12
30832	3459	8
851	4185	1
14	7643	28
1324	4087	15
1598	1647	24
255	3046	4
106	2503	22
3242	6544	4
370	9895	1
12	4747	4
5506	4321	12
6189	2720	13
125	8958	4
208	6852	25
157	5502	3
375	9456	15
29361	2609	18
12	1078	6
110	1838	12
109	6083	11
3313	3054	1
17501	7426	17
1638	136	2
206	9534	9
13	6633	7
1898	8328	0
294	1761	8
30771	6416	21
12	4215	12
251	8550	10
325	6285	31
116	1260	25
12	5792	7
113	6350	3
105	8890	6
112	7975	4
9	1910	10
559	2652	28
101	9455	4
121	9621	10
1506	1566	5
1152	9707	11
116	1134	15
4198	6269	11
29354	720	11
156	9399	8
101	2083	11
1161	6262	9
221	8597	10
16133	9154	8
14	154	20
29530	5293	30
1093	4858	15
4503	3939	2
160	8348	20
1452	3164	12
103	8063	3
18037	9154	0
4525	7061	10
8	154	10
175	9873	0
109	2560	21
101	7058	5
9628	7416	5
5611	411	2
671	130	7
126	5769	6
123	8480	4
156	9738	11
29463	8146	5
57	6183	21
264	9938	3
144	3548	6
4515	9645	35
107	1427	16
24758	8533	9
101	7903	2
12	3382	4
112	6359	0
8	976	9
1469	6898	29
106	434	2
14	9606	22
1009	1452	19
152	5574	19
17134	7721	14
115	9162	9
631	345	10
337	1435	8
337	9340	6
3548	7225	0
6243	9590	16
133	8925	10
370	5073	10
345	4791	0
14	4323	15
689	3478	2
135	5506	1
19096	6812	13
104	5118	13
102	6432	15
101	6692	14
4840	9566	12
1178	1297	12
267	6905	5
24304	6735	7
2267	9231	14
134	5986	13
3125	6318	31
114	9951	6
101	4611	3
2340	5721	5
176	2933	22
212	8542	0
108	9501	12
1376	6535	17
217	5764	3
597	6846	0
792	7025	4
681	4350	5
14	4702	12
