5641	1606
361	1607
7496	1608
1243	1609
23	1610
3362	1611
46	1612
4782	1613
40	1614
125	1615
7094	1616
4787	1617
2510	1618
4053	1619
7012	1620
7335	1621
4093	1622
333	1623
1247	1624
57	1625
6548	1626
5706	1627
8641	1628
2128	1629
3224	1630
2977	1631
8427	1632
1665	1633
8240	1634
7899	1635
1823	1636
939	1637
4271	1638
4320	1639
1902	1640
8786	1641
5056	1642
7319	1643
2174	1644
197	1645
7557	1646
1007	1647
2701	1648
1028	1649
3954	1650
2034	1651
4972	1652
5018	1653
8458	1654
2847	1655
6890	1656
5296	1657
4009	1658
6113	1659
1827	1660
4130	1661
6865	1662
3923	1663
8436	1664
4853	1665
4720	1666
7236	1667
7263	1668
1735	1669
8951	1670
5602	1671
2198	1672
3472	1673
5376	1674
3660	1675
4375	1676
4842	1677
4500	1678
3463	1679
351	1680
4690	1681
8028	1682
4678	1683
7049	1684
8879	1685
2578	1686
3125	1687
6523	1688
12	1689
1414	1690
4018	1691
7114	1692
5035	1693
1433	1694
1948	1695
5438	1696
6378	1697
5586	1698
8135	1699
3191	1700
7453	1701
3476	1702
7138	1703
2345	1704
5031	1705
1736	1706
3682	1707
3712	1708
2472	1709
322	1710
7608	1711
2608	1712
209	1713
2040	1714
3182	1715
7569	1716
6581	1717
2565	1718
8296	1719
2996	1720
459	1721
4617	1722
596	1723
8521	1724
16	1725
7850	1726
1203	1727
8491	1728
2796	1729
4462	1730
5331	1731
4644	1732
786	1733
1226	1734
7948	1735
3092	1736
929	1737
856	1738
5193	1739
7113	1740
1974	1741
9	1742
7457	1743
4920	1744
2278	1745
3677	1746
6707	1747
4143	1748
8952	1749
4465	1750
2216	1751
2678	1752
7478	1753
151	1754
20	1755
4747	1756
289	1757
3449	1758
4051	1759
8809	1760
4649	1761
6861	1762
4529	1763
981	1764
7937	1765
3558	1766
95	1767
7578	1768
5457	1769
308	1770
6480	1771
1109	1772
8073	1773
3347	1774
2688	1775
5	1776
7366	1777
74	1778
8338	1779
7315	1780
8808	1781
2308	1782
4763	1783
415	1784
7723	1785
7061	1786
5965	1787
6413	1788
2350	1789
4414	1790
8737	1791
8461	1792
4253	1793
8837	1794
6259	1795
8543	1796
5496	1797
5863	1798
6129	1799
1452	1800
5243	1801
603	1802
3072	1803
801	1804
5782	1805
1470	1806
5378	1807
3648	1808
3498	1809
2883	1810
269	1811
8420	1812
8724	1813
2380	1814
2179	1815
434	1816
7605	1817
3583	1818
1149	1819
4900	1820
4822	1821
3819	1822
8627	1823
115	1824
3593	1825
3562	1826
35	1827
7067	1828
7629	1829
4724	1830
3665	1831
6422	1832
179	1833
2717	1834
3491	1835
2005	1836
1998	1837
5880	1838
7375	1839
7202	1840
7217	1841
6589	1842
8438	1843
899	1844
7400	1845
7499	1846
2284	1847
6186	1848
4542	1849
8678	1850
446	1851
4789	1852
6864	1853
3927	1854
6777	1855
7331	1856
467	1857
7364	1858
3910	1859
1207	1860
7062	1861
777	1862
8357	1863
8922	1864
4719	1865
7274	1866
7095	1867
4949	1868
5728	1869
1166	1870
6125	1871
23	1872
5119	1873
5284	1874
78	1875
1083	1876
8699	1877
107	1878
6587	1879
331	1880
7544	1881
19	1882
1608	1883
497	1884
8956	1885
8250	1886
1642	1887
8602	1888
88	1889
1380	1890
8457	1891
7303	1892
3529	1893
8365	1894
7240	1895
24	1896
5736	1897
3822	1898
1973	1899
2418	1900
2414	1901
2972	1902
8645	1903
4695	1904
5447	1905
5814	1906
4671	1907
7694	1908
8437	1909
822	1910
7961	1911
3561	1912
566	1913
781	1914
4939	1915
8675	1916
6034	1917
6858	1918
3886	1919
7966	1920
3079	1921
3042	1922
1530	1923
3789	1924
8178	1925
2024	1926
4250	1927
5970	1928
8492	1929
6315	1930
4046	1931
5314	1932
3846	1933
5370	1934
8471	1935
5341	1936
7415	1937
8274	1938
4505	1939
1280	1940
2643	1941
512	1942
8622	1943
8363	1944
190	1945
8677	1946
6743	1947
8019	1948
3065	1949
86	1950
7089	1951
6208	1952
3714	1953
3244	1954
4068	1955
3635	1956
7168	1957
2916	1958
1805	1959
6915	1960
1299	1961
3813	1962
836	1963
5844	1964
414	1965
5627	1966
3067	1967
113	1968
1196	1969
57	1970
5895	1971
1141	1972
3684	1973
4402	1974
1079	1975
8180	1976
95	1977
5829	1978
660	1979
184	1980
3969	1981
2205	1982
4098	1983
7901	1984
1216	1985
8478	1986
3566	1987
358	1988
3801	1989
4797	1990
3581	1991
6247	1992
8197	1993
3786	1994
3483	1995
3439	1996
5803	1997
4558	1998
539	1999
6308	2000
1213	2001
2069	2002
4800	2003
4347	2004
3277	2005
3596	2006
6879	2007
3958	2008
3406	2009
7188	2010
5121	2011
2535	2012
406	2013
7105	2014
6977	2015
7227	2016
280	2017
4588	2018
2842	2019
8705	2020
4882	2021
8350	2022
5423	2023
6478	2024
7868	2025
4569	2026
8371	2027
3641	2028
619	2029
325	2030
841	2031
7328	2032
6513	2033
8049	2034
1330	2035
91	2036
3795	2037
1548	2038
6098	2039
1	2040
5697	2041
6416	2042
2148	2043
7619	2044
6866	2045
2405	2046
2045	2047
8018	2048
1666	2049
6148	2050
4293	2051
2999	2052
5801	2053
1557	2054
278	2055
5830	2056
1357	2057
7469	2058
2858	2059
6947	2060
5994	2061
5692	2062
2511	2063
4738	2064
943	2065
2130	2066
166	2067
6438	2068
1765	2069
744	2070
7404	2071
4959	2072
5374	2073
7018	2074
170	2075
4861	2076
3963	2077
5701	2078
7746	2079
8720	2080
8667	2081
3346	2082
1592	2083
4266	2084
7401	2085
581	2086
3008	2087
6920	2088
3791	2089
4049	2090
3538	2091
469	2092
6425	2093
5285	2094
614	2095
352	2096
2834	2097
911	2098
29	2099
8577	2100
191	2101
8789	2102
5055	2103
1199	2104
3456	2105
1740	2106
4593	2107
8915	2108
5996	2109
4930	2110
7588	2111
6304	2112
4295	2113
5925	2114
557	2115
55	2116
419	2117
8910	2118
6991	2119
2377	2120
2191	2121
6961	2122
8529	2123
2978	2124
7218	2125
4062	2126
4721	2127
205	2128
5574	2129
2533	2130
2184	2131
5327	2132
5445	2133
7712	2134
4136	2135
615	2136
8932	2137
4794	2138
698	2139
1479	2140
4935	2141
6626	2142
7464	2143
4208	2144
107	2145
4491	2146
4704	2147
8258	2148
733	2149
1650	2150
388	2151
4157	2152
821	2153
2945	2154
4471	2155
5258	2156
4501	2157
1991	2158
3651	2159
1779	2160
6677	2161
3582	2162
5709	2163
4653	2164
215	2165
561	2166
6071	2167
8865	2168
6849	2169
7145	2170
1446	2171
220	2172
8059	2173
45	2174
2787	2175
8649	2176
8979	2177
274	2178
76	2179
7898	2180
2209	2181
7889	2182
1209	2183
181	2184
340	2185
2879	2186
850	2187
315	2188
2810	2189
6933	2190
7346	2191
4430	2192
8538	2193
1076	2194
2245	2195
240	2196
7705	2197
5616	2198
2766	2199
1518	2200
952	2201
6693	2202
36	2203
8380	2204
771	2205
7884	2206
6203	2207
5460	2208
1747	2209
7693	2210
304	2211
8825	2212
2286	2213
7032	2214
8340	2215
2320	2216
3758	2217
4222	2218
392	2219
6489	2220
975	2221
7503	2222
144	2223
1813	2224
185	2225
2004	2226
187	2227
8707	2228
6810	2229
8754	2230
1931	2231
7172	2232
1286	2233
1577	2234
6059	2235
7223	2236
4086	2237
817	2238
1512	2239
6241	2240
7205	2241
8158	2242
455	2243
5559	2244
5105	2245
4996	2246
7152	2247
6206	2248
4680	2249
2162	2250
445	2251
6018	2252
217	2253
1493	2254
371	2255
8966	2256
7798	2257
2449	2258
8593	2259
7222	2260
874	2261
5109	2262
5565	2263
1036	2264
5525	2265
5323	2266
7719	2267
5389	2268
6114	2269
4311	2270
819	2271
6258	2272
8810	2273
2867	2274
430	2275
7265	2276
1866	2277
3388	2278
2267	2279
352	2280
8459	2281
600	2282
6812	2283
5852	2284
3135	2285
289	2286
8790	2287
8574	2288
8518	2289
1314	2290
4974	2291
7877	2292
48	2293
8125	2294
2677	2295
8978	2296
2591	2297
8779	2298
8465	2299
7224	2300
3275	2301
1553	2302
2338	2303
1861	2304
176	2305
5541	2306
4398	2307
4928	2308
4843	2309
747	2310
1	2311
221	2312
12	2313
444	2314
4730	2315
4646	2316
368	2317
5615	2318
7074	2319
307	2320
52	2321
6624	2322
26	2323
443	2324
3440	2325
6230	2326
5619	2327
2550	2328
2468	2329
4547	2330
6121	2331
7481	2332
8451	2333
7	2334
8330	2335
429	2336
8370	2337
5763	2338
3448	2339
6369	2340
6495	2341
5518	2342
36	2343
1297	2344
6390	2345
7081	2346
6981	2347
3006	2348
3045	2349
8065	2350
816	2351
2792	2352
2730	2353
543	2354
7634	2355
2721	2356
7606	2357
8500	2358
8721	2359
2520	2360
7845	2361
2151	2362
4699	2363
7136	2364
8342	2365
18	2366
4956	2367
4487	2368
6457	2369
6368	2370
6191	2371
6169	2372
8093	2373
6803	2374
463	2375
26	2376
456	2377
6099	2378
6424	2379
5080	2380
6688	2381
2993	2382
4085	2383
5264	2384
918	2385
5708	2386
6313	2387
8657	2388
8386	2389
5226	2390
3996	2391
5786	2392
9	2393
574	2394
3221	2395
3868	2396
7869	2397
3988	2398
2021	2399
5558	2400
6061	2401
5827	2402
5470	2403
93	2404
521	2405
5822	2406
8745	2407
42	2408
8534	2409
8824	2410
3192	2411
5154	2412
6733	2413
2593	2414
3374	2415
5839	2416
1409	2417
8391	2418
7187	2419
2189	2420
3882	2421
5891	2422
5120	2423
4282	2424
3678	2425
7397	2426
5433	2427
4331	2428
2672	2429
1977	2430
7368	2431
255	2432
5677	2433
919	2434
3718	2435
3908	2436
4277	2437
29	2438
7301	2439
6828	2440
8472	2441
7641	2442
2353	2443
5254	2444
4761	2445
556	2446
6928	2447
1959	2448
2437	2449
6647	2450
3645	2451
1355	2452
3152	2453
2247	2454
3826	2455
244	2456
8153	2457
605	2458
2641	2459
6144	2460
3005	2461
5441	2462
5680	2463
122	2464
2559	2465
4454	2466
5222	2467
1825	2468
3736	2469
2913	2470
3222	2471
3310	2472
4132	2473
742	2474
3967	2475
1790	2476
634	2477
8581	2478
4302	2479
6573	2480
6676	2481
7413	2482
5307	2483
1275	2484
2547	2485
254	2486
1537	2487
41	2488
6324	2489
3058	2490
8782	2491
377	2492
295	2493
750	2494
6297	2495
7891	2496
3859	2497
6939	2498
6092	2499
334	2500
6316	2501
7181	2502
8507	2503
5016	2504
7514	2505
61	2506
8892	2507
3156	2508
3405	2509
4713	2510
7312	2511
2798	2512
287	2513
5106	2514
8974	2515
410	2516
4639	2517
8110	2518
2868	2519
2451	2520
6639	2521
6301	2522
1819	2523
4231	2524
6583	2525
8814	2526
4146	2527
6834	2528
147	2529
5358	2530
2579	2531
19	2532
8499	2533
758	2534
4716	2535
7182	2536
888	2537
6118	2538
354	2539
6411	2540
2366	2541
274	2542
6295	2543
5379	2544
1147	2545
5145	2546
1949	2547
83	2548
12	2549
2577	2550
5173	2551
4431	2552
7340	2553
2905	2554
252	2555
1507	2556
2008	2557
8253	2558
6409	2559
5459	2560
831	2561
5428	2562
1306	2563
2896	2564
5	2565
2305	2566
8889	2567
7610	2568
3455	2569
1653	2570
3877	2571
848	2572
2617	2573
6715	2574
3972	2575
17	2576
7444	2577
6002	2578
5561	2579
8316	2580
4910	2581
3385	2582
8081	2583
6917	2584
2084	2585
441	2586
6863	2587
386	2588
189	2589
